line_id,canonical
L064161,ts=2025-03-02T00:25:51Z|dev=PMP-9965|site=SYD3|temp_c=53.5|pres_kpa=670.8|status=OK
L064162,ts=2025-05-30T04:29:11Z|dev=FAN-8953|site=PAC5|temp_c=40.0|pres_kpa=118.1|status=OK
L064163,ts=2025-04-27T02:15:58Z|dev=CMP-9820|site=BKK1|temp_c=59.8|pres_kpa=428.5|status=OK
L064164,ts=2025-04-15T16:59:25Z|dev=FAN-8648|site=ATH2|temp_c=37.4|pres_kpa=158.6|status=OK
L064165,ts=2025-02-14T14:12:21Z|dev=CMP-8136|site=MID9|temp_c=28.4|pres_kpa=683.2|status=OK
L064166,ts=2025-03-25T11:55:00Z|dev=PMP-7320|site=IND2|temp_c=57.7|pres_kpa=193.5|status=OK
L064167,ts=2025-03-07T23:58:09Z|dev=FAN-8895|site=ANC1|temp_c=37.7|pres_kpa=892.9|status=OK
L064168,ts=2025-04-13T21:48:10Z|dev=CMP-7604|site=POL2|temp_c=48.6|pres_kpa=196.5|status=OK
L064169,ts=2025-02-08T14:21:00Z|dev=CMP-9938|site=NZL1|temp_c=13.9|pres_kpa=393.0|status=OK
L064170,ts=2025-05-17T16:46:00Z|dev=PMP-8524|site=CAI1|temp_c=72.2|pres_kpa=459.6|status=OK
L064171,ts=2025-05-23T07:01:00Z|dev=CMP-8838|site=JPN1|temp_c=18.2|pres_kpa=708.7|status=WARN
L064172,ts=2025-03-23T12:00:53Z|dev=CMP-7829|site=IND7|temp_c=64.3|pres_kpa=433.2|status=OK
L064173,ts=2025-03-05T07:37:02Z|dev=VLV-7935|site=PAC5|temp_c=92.3|pres_kpa=352.1|status=WARN
L064174,ts=2025-04-22T03:51:00Z|dev=CMP-7509|site=FRA3|temp_c=68.7|pres_kpa=192.7|status=OK
L064175,ts=2025-03-08T03:50:00Z|dev=VLV-7404|site=PAC5|temp_c=56.4|pres_kpa=537.1|status=FAULT
L064176,ts=2025-05-21T13:25:00Z|dev=FAN-7934|site=ATL4|temp_c=63.5|pres_kpa=610.6|status=WARN
L064177,ts=2025-05-20T14:59:18Z|dev=PMP-9668|site=ICE1|temp_c=72.3|pres_kpa=84.0|status=OK
L064178,ts=2025-04-15T04:22:00Z|dev=FAN-8496|site=DEN3|temp_c=5.4|pres_kpa=354.2|status=WARN
L064179,REJECT
L064180,ts=2025-03-31T07:23:00Z|dev=PMP-7948|site=UAE3|temp_c=-1.6|pres_kpa=307.8|status=OK
L064181,ts=2025-04-06T01:35:51Z|dev=VLV-9902|site=UK1|temp_c=19.6|pres_kpa=512.8|status=FAULT
L064182,ts=2025-03-28T08:03:00Z|dev=PMP-7023|site=SYD3|temp_c=44.9|pres_kpa=437.2|status=OK
L064183,ts=2025-02-12T06:32:00Z|dev=VLV-7563|site=PAC5|temp_c=37.6|pres_kpa=159.0|status=OK
L064184,ts=2025-04-02T21:53:49Z|dev=PMP-8757|site=NE7|temp_c=90.0|pres_kpa=743.6|status=OK
L064185,ts=2025-05-24T06:33:42Z|dev=PMP-7887|site=IND7|temp_c=74.5|pres_kpa=596.6|status=OK
L064186,ts=2025-04-04T14:24:38Z|dev=PMP-7445|site=UK1|temp_c=25.1|pres_kpa=541.1|status=OK
L064187,ts=2025-03-11T18:28:18Z|dev=PMP-9437|site=GER1|temp_c=77.6|pres_kpa=580.1|status=FAULT
L064188,ts=2025-04-12T12:39:06Z|dev=VLV-7043|site=POL2|temp_c=51.0|pres_kpa=151.1|status=OK
L064189,ts=2025-03-25T03:05:45Z|dev=CMP-8561|site=HAW2|temp_c=-0.8|pres_kpa=849.5|status=OK
L064190,ts=2025-05-13T01:05:07Z|dev=PMP-7833|site=ATH2|temp_c=26.0|pres_kpa=143.7|status=OK
L064191,ts=2025-03-08T20:02:15Z|dev=PMP-9832|site=SIN2|temp_c=53.8|pres_kpa=813.0|status=OK
L064192,ts=2025-02-28T20:43:22Z|dev=PMP-8532|site=ATL4|temp_c=41.5|pres_kpa=428.4|status=OK
L064193,ts=2025-04-14T23:52:50Z|dev=VLV-9897|site=UK4|temp_c=41.4|pres_kpa=469.6|status=OK
L064194,ts=2025-04-22T07:33:38Z|dev=VLV-9920|site=BRZ2|temp_c=70.7|pres_kpa=633.9|status=OK
L064195,ts=2025-02-04T18:33:27Z|dev=CMP-7421|site=BRZ2|temp_c=78.6|pres_kpa=698.6|status=OK
L064196,ts=2025-05-31T16:05:40Z|dev=VLV-9125|site=TEX2|temp_c=43.8|pres_kpa=562.9|status=OK
L064197,ts=2025-03-31T12:17:06Z|dev=CMP-7178|site=DEN3|temp_c=42.1|pres_kpa=651.2|status=OK
L064198,ts=2025-05-25T02:39:35Z|dev=FAN-7441|site=PAC8|temp_c=49.2|pres_kpa=429.7|status=OK
L064199,ts=2025-04-10T19:20:00Z|dev=FAN-8624|site=IRL2|temp_c=-1.1|pres_kpa=779.4|status=OK
L064200,ts=2025-05-07T19:24:47Z|dev=CMP-8637|site=IND7|temp_c=11.1|pres_kpa=333.3|status=OK
L064201,ts=2025-05-06T12:20:00Z|dev=PMP-9174|site=HAW2|temp_c=64.0|pres_kpa=214.0|status=OK
L064202,ts=2025-05-04T22:12:00Z|dev=CMP-8849|site=NE2|temp_c=51.3|pres_kpa=394.1|status=FAULT
L064203,ts=2025-04-09T04:04:49Z|dev=FAN-9642|site=FIN1|temp_c=64.3|pres_kpa=848.3|status=WARN
L064204,ts=2025-05-13T06:26:16Z|dev=FAN-8351|site=IND2|temp_c=29.4|pres_kpa=393.5|status=OK
L064205,ts=2025-02-22T23:13:00Z|dev=CMP-7754|site=ANC1|temp_c=31.5|pres_kpa=266.2|status=OK
L064206,ts=2025-04-22T05:13:19Z|dev=PMP-9991|site=MID9|temp_c=45.0|pres_kpa=790.6|status=OK
L064207,ts=2025-05-19T18:40:25Z|dev=FAN-8373|site=JPN1|temp_c=82.8|pres_kpa=341.7|status=OK
L064208,REJECT
L064209,ts=2025-03-05T07:15:00Z|dev=CMP-8404|site=BKK1|temp_c=47.8|pres_kpa=526.0|status=OK
L064210,ts=2025-04-28T11:21:00Z|dev=PMP-7430|site=ANC1|temp_c=80.0|pres_kpa=503.7|status=WARN
L064211,ts=2025-04-14T07:07:00Z|dev=VLV-9191|site=MID9|temp_c=9.7|pres_kpa=891.7|status=OK
L064212,ts=2025-04-22T11:09:00Z|dev=CMP-8566|site=ICE1|temp_c=26.2|pres_kpa=405.1|status=FAULT
L064213,ts=2025-04-22T15:25:00Z|dev=PMP-9417|site=UK1|temp_c=6.2|pres_kpa=500.8|status=OK
L064214,ts=2025-04-14T09:06:00Z|dev=VLV-7981|site=IND2|temp_c=86.8|pres_kpa=629.1|status=OK
L064215,REJECT
L064216,ts=2025-03-11T12:12:00Z|dev=VLV-8638|site=FRA3|temp_c=35.0|pres_kpa=334.9|status=OK
L064217,ts=2025-05-30T06:29:31Z|dev=PMP-9253|site=IND7|temp_c=17.0|pres_kpa=712.5|status=OK
L064218,ts=2025-05-17T06:53:33Z|dev=VLV-7805|site=ANC1|temp_c=46.1|pres_kpa=365.3|status=OK
L064219,ts=2025-05-03T12:12:42Z|dev=PMP-8857|site=PAC5|temp_c=76.6|pres_kpa=722.0|status=OK
L064220,ts=2025-05-28T00:44:00Z|dev=CMP-9461|site=ANC1|temp_c=9.8|pres_kpa=136.0|status=OK
L064221,ts=2025-05-01T18:20:34Z|dev=PMP-9984|site=PHX1|temp_c=53.8|pres_kpa=335.6|status=OK
L064222,ts=2025-02-03T21:04:29Z|dev=PMP-9388|site=FIN1|temp_c=91.6|pres_kpa=204.4|status=FAULT
L064223,ts=2025-04-17T04:42:20Z|dev=PMP-7857|site=HAW2|temp_c=42.0|pres_kpa=141.2|status=OK
L064224,REJECT
L064225,ts=2025-03-07T09:10:00Z|dev=PMP-7604|site=BKK1|temp_c=43.1|pres_kpa=674.0|status=OK
L064226,ts=2025-05-08T20:18:00Z|dev=VLV-8226|site=NE7|temp_c=29.1|pres_kpa=542.3|status=OK
L064227,ts=2025-04-12T17:57:28Z|dev=CMP-7976|site=MID9|temp_c=38.4|pres_kpa=277.3|status=OK
L064228,ts=2025-05-25T17:09:11Z|dev=FAN-8698|site=BRZ2|temp_c=8.8|pres_kpa=439.9|status=OK
L064229,ts=2025-03-03T15:24:00Z|dev=FAN-8402|site=PAC5|temp_c=1.2|pres_kpa=798.3|status=WARN
L064230,ts=2025-02-14T00:05:00Z|dev=CMP-9687|site=CAI1|temp_c=28.0|pres_kpa=88.8|status=OK
L064231,ts=2025-02-10T22:02:00Z|dev=FAN-8643|site=PAC5|temp_c=1.1|pres_kpa=526.6|status=OK
L064232,ts=2025-03-12T01:14:00Z|dev=FAN-7039|site=UAE3|temp_c=19.1|pres_kpa=523.9|status=FAULT
L064233,ts=2025-02-19T10:27:05Z|dev=VLV-9101|site=CHL3|temp_c=-1.5|pres_kpa=492.1|status=OK
L064234,ts=2025-03-28T17:06:37Z|dev=FAN-7528|site=GER1|temp_c=47.0|pres_kpa=385.1|status=WARN
L064235,ts=2025-04-03T22:13:00Z|dev=FAN-7609|site=ARG1|temp_c=0.3|pres_kpa=393.1|status=WARN
L064236,ts=2025-03-03T12:32:04Z|dev=FAN-9254|site=DEN3|temp_c=71.2|pres_kpa=829.5|status=OK
L064237,ts=2025-02-09T20:37:00Z|dev=CMP-9855|site=BKK1|temp_c=91.9|pres_kpa=744.8|status=OK
L064238,ts=2025-03-03T07:55:24Z|dev=CMP-7375|site=GER1|temp_c=50.6|pres_kpa=233.2|status=OK
L064239,ts=2025-05-20T12:13:00Z|dev=VLV-9492|site=ANC1|temp_c=52.6|pres_kpa=179.1|status=OK
L064240,ts=2025-03-12T09:54:03Z|dev=PMP-9696|site=ANC1|temp_c=33.6|pres_kpa=648.7|status=OK
L064241,ts=2025-05-21T01:35:29Z|dev=VLV-8252|site=SIN2|temp_c=89.5|pres_kpa=403.1|status=OK
L064242,ts=2025-02-03T20:14:32Z|dev=CMP-7422|site=CAI1|temp_c=22.9|pres_kpa=127.7|status=OK
L064243,ts=2025-02-16T02:17:00Z|dev=CMP-8587|site=CAI1|temp_c=61.8|pres_kpa=625.3|status=OK
L064244,ts=2025-03-10T19:43:00Z|dev=VLV-7667|site=NE7|temp_c=14.7|pres_kpa=506.0|status=OK
L064245,ts=2025-03-31T08:58:00Z|dev=VLV-9540|site=JPN1|temp_c=67.0|pres_kpa=652.7|status=OK
L064246,ts=2025-03-21T01:09:50Z|dev=CMP-9453|site=DEN3|temp_c=92.3|pres_kpa=264.9|status=OK
L064247,ts=2025-05-11T00:02:00Z|dev=CMP-9327|site=PAC8|temp_c=34.5|pres_kpa=140.7|status=OK
L064248,ts=2025-02-14T19:24:22Z|dev=CMP-8797|site=GER1|temp_c=86.5|pres_kpa=601.0|status=OK
L064249,ts=2025-05-16T21:10:00Z|dev=VLV-7815|site=BKK1|temp_c=10.6|pres_kpa=849.4|status=OK
L064250,ts=2025-03-23T07:22:50Z|dev=CMP-9366|site=BKK1|temp_c=39.2|pres_kpa=886.5|status=OK
L064251,ts=2025-02-20T14:17:15Z|dev=PMP-9629|site=POL2|temp_c=28.9|pres_kpa=691.6|status=FAULT
L064252,ts=2025-04-19T22:12:16Z|dev=VLV-8728|site=GER1|temp_c=92.2|pres_kpa=603.6|status=OK
L064253,ts=2025-04-03T19:16:00Z|dev=FAN-9595|site=MID9|temp_c=17.3|pres_kpa=762.9|status=OK
L064254,ts=2025-02-23T11:45:00Z|dev=CMP-8175|site=ARG1|temp_c=-4.1|pres_kpa=320.0|status=FAULT
L064255,ts=2025-05-14T23:18:00Z|dev=FAN-7043|site=SEA2|temp_c=87.2|pres_kpa=292.2|status=OK
L064256,REJECT
L064257,ts=2025-03-17T09:14:12Z|dev=PMP-7803|site=SEA2|temp_c=93.1|pres_kpa=304.5|status=OK
L064258,ts=2025-05-22T12:46:34Z|dev=FAN-9680|site=BKK1|temp_c=81.8|pres_kpa=111.7|status=OK
L064259,ts=2025-03-09T09:52:16Z|dev=VLV-9751|site=ATH2|temp_c=38.9|pres_kpa=256.2|status=OK
L064260,ts=2025-03-16T11:52:45Z|dev=CMP-8853|site=PER4|temp_c=58.5|pres_kpa=210.4|status=OK
L064261,ts=2025-05-21T22:48:03Z|dev=VLV-7048|site=PAC5|temp_c=78.2|pres_kpa=777.2|status=OK
L064262,ts=2025-05-26T02:19:23Z|dev=CMP-7747|site=SIN2|temp_c=41.7|pres_kpa=428.3|status=OK
L064263,ts=2025-05-22T10:44:23Z|dev=VLV-8136|site=SEA2|temp_c=55.0|pres_kpa=276.3|status=OK
L064264,ts=2025-02-12T18:45:00Z|dev=FAN-7157|site=NE2|temp_c=89.6|pres_kpa=818.1|status=FAULT
L064265,ts=2025-05-30T10:22:35Z|dev=PMP-9023|site=NZL1|temp_c=40.0|pres_kpa=223.9|status=OK
L064266,REJECT
L064267,ts=2025-04-11T02:32:00Z|dev=CMP-7681|site=GER1|temp_c=91.8|pres_kpa=234.3|status=OK
L064268,ts=2025-02-18T09:24:21Z|dev=PMP-8701|site=ATH2|temp_c=92.8|pres_kpa=826.8|status=FAULT
L064269,ts=2025-02-01T03:04:03Z|dev=CMP-8751|site=SEA2|temp_c=78.9|pres_kpa=562.8|status=OK
L064270,ts=2025-02-21T22:33:28Z|dev=CMP-9396|site=ATH2|temp_c=36.8|pres_kpa=680.9|status=OK
L064271,ts=2025-04-16T07:47:00Z|dev=VLV-7112|site=CAI1|temp_c=46.4|pres_kpa=701.8|status=OK
L064272,ts=2025-04-27T11:24:12Z|dev=VLV-9711|site=BKK1|temp_c=59.6|pres_kpa=583.8|status=OK
L064273,ts=2025-04-19T03:38:00Z|dev=VLV-8155|site=NE2|temp_c=66.7|pres_kpa=258.3|status=OK
L064274,ts=2025-02-08T00:48:00Z|dev=CMP-7057|site=BKK1|temp_c=55.0|pres_kpa=811.0|status=WARN
L064275,ts=2025-04-24T20:07:00Z|dev=CMP-7889|site=FRA3|temp_c=0.0|pres_kpa=503.0|status=OK
L064276,ts=2025-02-25T15:00:51Z|dev=VLV-7195|site=NE2|temp_c=20.3|pres_kpa=623.4|status=OK
L064277,ts=2025-04-02T13:17:00Z|dev=PMP-9211|site=SYD3|temp_c=-3.4|pres_kpa=322.8|status=OK
L064278,ts=2025-04-29T00:01:56Z|dev=FAN-8792|site=POL2|temp_c=47.5|pres_kpa=235.8|status=OK
L064279,REJECT
L064280,ts=2025-02-10T21:06:00Z|dev=PMP-7394|site=SYD3|temp_c=13.1|pres_kpa=631.9|status=OK
L064281,ts=2025-05-16T20:39:09Z|dev=VLV-9860|site=SIN2|temp_c=35.1|pres_kpa=379.0|status=WARN
L064282,ts=2025-03-06T07:04:00Z|dev=CMP-7651|site=PHX1|temp_c=37.7|pres_kpa=201.1|status=OK
L064283,ts=2025-05-25T00:42:00Z|dev=CMP-7152|site=UK1|temp_c=-1.2|pres_kpa=526.9|status=OK
L064284,ts=2025-03-19T19:06:00Z|dev=VLV-8771|site=IRL2|temp_c=53.6|pres_kpa=240.6|status=OK
L064285,ts=2025-05-18T13:14:09Z|dev=PMP-8685|site=UK4|temp_c=22.3|pres_kpa=479.1|status=OK
L064286,ts=2025-03-18T12:25:34Z|dev=CMP-9361|site=NE7|temp_c=94.9|pres_kpa=598.4|status=OK
L064287,ts=2025-04-10T02:03:00Z|dev=FAN-8158|site=IND7|temp_c=87.8|pres_kpa=329.7|status=OK
L064288,ts=2025-03-03T19:07:19Z|dev=VLV-9569|site=CAI1|temp_c=55.5|pres_kpa=164.3|status=OK
L064289,ts=2025-04-09T14:20:03Z|dev=VLV-7070|site=PAC5|temp_c=81.1|pres_kpa=148.1|status=OK
L064290,ts=2025-03-12T04:09:00Z|dev=VLV-8313|site=BRZ2|temp_c=42.5|pres_kpa=439.0|status=OK
L064291,ts=2025-05-12T16:11:00Z|dev=VLV-8695|site=PHX1|temp_c=62.1|pres_kpa=184.3|status=WARN
L064292,ts=2025-03-28T02:13:48Z|dev=VLV-9182|site=ARG1|temp_c=62.3|pres_kpa=587.5|status=OK
L064293,ts=2025-03-09T15:38:03Z|dev=FAN-7929|site=ATL4|temp_c=71.4|pres_kpa=332.2|status=OK
L064294,ts=2025-04-03T16:40:17Z|dev=FAN-8613|site=ANC1|temp_c=37.4|pres_kpa=555.4|status=OK
L064295,ts=2025-02-01T15:10:18Z|dev=VLV-7173|site=SYD3|temp_c=48.4|pres_kpa=575.8|status=OK
L064296,REJECT
L064297,ts=2025-02-01T11:44:25Z|dev=CMP-8172|site=IRL2|temp_c=25.3|pres_kpa=831.4|status=OK
L064298,ts=2025-03-31T08:01:00Z|dev=FAN-7260|site=NE7|temp_c=86.9|pres_kpa=248.7|status=OK
L064299,ts=2025-03-15T11:32:13Z|dev=VLV-8205|site=HAW2|temp_c=9.3|pres_kpa=672.2|status=OK
L064300,ts=2025-04-03T20:16:30Z|dev=VLV-8131|site=SEA2|temp_c=12.2|pres_kpa=582.1|status=OK
L064301,ts=2025-05-04T00:53:14Z|dev=CMP-9000|site=UAE3|temp_c=40.4|pres_kpa=165.0|status=OK
L064302,ts=2025-04-26T11:10:00Z|dev=CMP-8160|site=CHL3|temp_c=26.7|pres_kpa=481.7|status=OK
L064303,ts=2025-02-25T09:52:28Z|dev=FAN-9224|site=SEA2|temp_c=39.2|pres_kpa=217.9|status=FAULT
L064304,ts=2025-04-08T09:35:13Z|dev=CMP-7195|site=BKK1|temp_c=40.7|pres_kpa=184.6|status=OK
L064305,ts=2025-05-07T03:34:00Z|dev=VLV-8833|site=NFL1|temp_c=51.7|pres_kpa=488.6|status=WARN
L064306,ts=2025-04-25T03:53:53Z|dev=CMP-7526|site=ATL4|temp_c=84.0|pres_kpa=376.5|status=OK
L064307,ts=2025-03-21T09:45:09Z|dev=PMP-9422|site=FIN1|temp_c=71.2|pres_kpa=529.5|status=OK
L064308,ts=2025-03-22T11:54:45Z|dev=CMP-7686|site=SYD3|temp_c=43.9|pres_kpa=343.1|status=FAULT
L064309,ts=2025-02-03T14:47:00Z|dev=FAN-7372|site=ATH2|temp_c=59.6|pres_kpa=587.7|status=WARN
L064310,ts=2025-05-09T23:01:41Z|dev=FAN-9973|site=IND2|temp_c=33.1|pres_kpa=120.7|status=OK
L064311,ts=2025-04-04T00:23:17Z|dev=FAN-9551|site=HAW2|temp_c=22.7|pres_kpa=433.2|status=FAULT
L064312,ts=2025-02-19T18:53:00Z|dev=FAN-7764|site=PHX1|temp_c=60.0|pres_kpa=870.4|status=OK
L064313,ts=2025-03-15T23:25:00Z|dev=PMP-8731|site=PER4|temp_c=78.1|pres_kpa=323.7|status=OK
L064314,ts=2025-02-19T23:46:00Z|dev=FAN-9435|site=NE7|temp_c=27.8|pres_kpa=577.9|status=OK
L064315,ts=2025-03-23T10:49:40Z|dev=FAN-9834|site=ANC1|temp_c=78.0|pres_kpa=357.9|status=OK
L064316,ts=2025-03-11T10:40:04Z|dev=FAN-7335|site=SYD3|temp_c=9.6|pres_kpa=526.3|status=OK
L064317,ts=2025-04-16T18:31:22Z|dev=VLV-9981|site=HAW2|temp_c=57.5|pres_kpa=783.4|status=WARN
L064318,ts=2025-02-26T10:59:00Z|dev=VLV-8797|site=UK1|temp_c=2.8|pres_kpa=648.6|status=WARN
L064319,REJECT
L064320,ts=2025-03-28T10:11:00Z|dev=VLV-8250|site=HAW2|temp_c=35.0|pres_kpa=183.3|status=OK
L064321,ts=2025-05-06T18:46:49Z|dev=PMP-8654|site=GER1|temp_c=82.6|pres_kpa=95.5|status=OK
L064322,ts=2025-04-26T01:43:15Z|dev=CMP-7169|site=UK4|temp_c=72.4|pres_kpa=248.3|status=WARN
L064323,ts=2025-02-02T15:57:05Z|dev=FAN-7283|site=POL2|temp_c=37.0|pres_kpa=591.4|status=OK
L064324,ts=2025-04-10T02:07:00Z|dev=CMP-8648|site=FIN1|temp_c=77.7|pres_kpa=229.2|status=OK
L064325,ts=2025-02-06T06:38:57Z|dev=CMP-8589|site=SIN2|temp_c=54.8|pres_kpa=727.9|status=OK
L064326,ts=2025-03-13T16:12:05Z|dev=CMP-9836|site=TEX2|temp_c=70.9|pres_kpa=281.6|status=OK
L064327,ts=2025-04-22T16:50:41Z|dev=PMP-8727|site=BRZ2|temp_c=26.4|pres_kpa=183.3|status=WARN
L064328,ts=2025-05-28T21:33:00Z|dev=CMP-7698|site=CAI1|temp_c=26.4|pres_kpa=228.8|status=FAULT
L064329,ts=2025-03-08T17:59:06Z|dev=CMP-7761|site=NFL1|temp_c=70.6|pres_kpa=301.4|status=OK
L064330,REJECT
L064331,ts=2025-02-06T19:22:11Z|dev=PMP-9987|site=CAI1|temp_c=28.2|pres_kpa=179.1|status=OK
L064332,ts=2025-04-18T17:47:00Z|dev=PMP-8890|site=UK1|temp_c=14.2|pres_kpa=142.6|status=OK
L064333,ts=2025-04-12T06:00:00Z|dev=CMP-7554|site=NZL1|temp_c=50.2|pres_kpa=756.7|status=OK
L064334,ts=2025-05-09T00:56:29Z|dev=FAN-7483|site=UAE3|temp_c=28.2|pres_kpa=559.9|status=OK
L064335,REJECT
L064336,ts=2025-03-15T17:32:00Z|dev=PMP-7002|site=UK4|temp_c=40.6|pres_kpa=200.6|status=OK
L064337,ts=2025-04-09T17:32:00Z|dev=VLV-7053|site=MID1|temp_c=36.7|pres_kpa=227.5|status=OK
L064338,ts=2025-03-09T14:41:01Z|dev=PMP-7137|site=IND2|temp_c=21.3|pres_kpa=625.7|status=OK
L064339,ts=2025-02-05T10:01:00Z|dev=FAN-8111|site=NFL1|temp_c=94.0|pres_kpa=766.2|status=WARN
L064340,ts=2025-04-20T03:52:47Z|dev=VLV-9464|site=HAW2|temp_c=5.9|pres_kpa=858.8|status=OK
L064341,ts=2025-03-08T00:03:00Z|dev=PMP-8828|site=UK4|temp_c=82.2|pres_kpa=746.0|status=WARN
L064342,ts=2025-04-06T15:43:00Z|dev=VLV-8536|site=IND2|temp_c=24.8|pres_kpa=200.4|status=OK
L064343,ts=2025-05-30T13:50:00Z|dev=CMP-8991|site=GER1|temp_c=19.8|pres_kpa=151.0|status=OK
L064344,ts=2025-02-15T07:26:28Z|dev=CMP-8995|site=ATH2|temp_c=4.5|pres_kpa=118.9|status=OK
L064345,ts=2025-03-28T14:00:00Z|dev=FAN-8014|site=NFL1|temp_c=74.9|pres_kpa=237.2|status=OK
L064346,ts=2025-02-24T00:07:00Z|dev=VLV-8664|site=CHL3|temp_c=77.5|pres_kpa=233.1|status=WARN
L064347,REJECT
L064348,ts=2025-05-27T00:54:26Z|dev=VLV-7397|site=SEA2|temp_c=8.5|pres_kpa=899.4|status=OK
L064349,ts=2025-04-27T10:09:36Z|dev=CMP-7886|site=POL2|temp_c=5.7|pres_kpa=342.1|status=OK
L064350,ts=2025-05-22T11:23:48Z|dev=VLV-8133|site=GER1|temp_c=23.6|pres_kpa=589.7|status=OK
L064351,ts=2025-02-22T15:47:39Z|dev=VLV-9725|site=CHL3|temp_c=35.3|pres_kpa=858.4|status=OK
L064352,ts=2025-05-19T08:36:33Z|dev=CMP-8564|site=DEN3|temp_c=24.2|pres_kpa=381.4|status=OK
L064353,ts=2025-03-31T03:01:00Z|dev=PMP-8606|site=UK1|temp_c=35.5|pres_kpa=193.9|status=OK
L064354,ts=2025-02-01T12:50:00Z|dev=PMP-9666|site=PER4|temp_c=9.6|pres_kpa=773.5|status=OK
L064355,ts=2025-04-12T14:44:00Z|dev=FAN-7283|site=PER4|temp_c=52.2|pres_kpa=84.8|status=OK
L064356,ts=2025-03-28T04:27:59Z|dev=FAN-7791|site=ARG1|temp_c=86.7|pres_kpa=381.1|status=OK
L064357,ts=2025-04-14T01:51:13Z|dev=PMP-9905|site=NE7|temp_c=68.5|pres_kpa=205.6|status=WARN
L064358,ts=2025-02-07T14:43:15Z|dev=FAN-7613|site=HAW2|temp_c=42.2|pres_kpa=710.2|status=OK
L064359,ts=2025-02-14T08:40:00Z|dev=VLV-7965|site=MID9|temp_c=42.6|pres_kpa=270.6|status=OK
L064360,ts=2025-04-21T14:37:00Z|dev=PMP-7005|site=DEN3|temp_c=7.3|pres_kpa=633.2|status=OK
L064361,ts=2025-05-21T08:23:48Z|dev=PMP-7310|site=NFL1|temp_c=17.2|pres_kpa=849.6|status=OK
L064362,ts=2025-05-29T04:12:00Z|dev=VLV-8722|site=IRL2|temp_c=83.0|pres_kpa=265.6|status=WARN
L064363,ts=2025-04-13T01:46:12Z|dev=FAN-8193|site=MID1|temp_c=84.6|pres_kpa=115.4|status=OK
L064364,ts=2025-03-22T10:55:03Z|dev=FAN-7137|site=MID1|temp_c=80.6|pres_kpa=478.3|status=WARN
L064365,ts=2025-02-08T12:12:29Z|dev=VLV-9874|site=PHX1|temp_c=50.0|pres_kpa=744.8|status=WARN
L064366,ts=2025-04-14T12:07:28Z|dev=VLV-7800|site=MID1|temp_c=90.1|pres_kpa=189.6|status=OK
L064367,ts=2025-05-06T20:27:42Z|dev=CMP-9463|site=CAI1|temp_c=8.9|pres_kpa=685.7|status=OK
L064368,ts=2025-03-20T10:04:00Z|dev=VLV-7181|site=UK4|temp_c=47.3|pres_kpa=882.0|status=OK
L064369,ts=2025-05-16T05:17:00Z|dev=VLV-9422|site=HAW2|temp_c=49.5|pres_kpa=394.2|status=FAULT
L064370,ts=2025-04-21T09:52:48Z|dev=PMP-9757|site=IND7|temp_c=65.6|pres_kpa=312.3|status=OK
L064371,ts=2025-02-01T18:09:30Z|dev=PMP-9626|site=IND7|temp_c=19.2|pres_kpa=406.3|status=WARN
L064372,ts=2025-03-14T08:14:00Z|dev=CMP-8353|site=ATL4|temp_c=21.9|pres_kpa=258.4|status=OK
L064373,ts=2025-02-13T15:52:00Z|dev=CMP-9839|site=SYD3|temp_c=28.8|pres_kpa=199.9|status=OK
L064374,ts=2025-05-19T19:39:00Z|dev=CMP-8487|site=BRZ2|temp_c=86.7|pres_kpa=710.7|status=OK
L064375,ts=2025-03-07T05:35:58Z|dev=CMP-9432|site=FRA3|temp_c=12.9|pres_kpa=683.2|status=WARN
L064376,ts=2025-02-26T06:28:52Z|dev=CMP-8680|site=NZL1|temp_c=11.8|pres_kpa=175.2|status=OK
L064377,ts=2025-02-26T01:09:00Z|dev=CMP-9515|site=CHL3|temp_c=64.9|pres_kpa=803.5|status=OK
L064378,ts=2025-05-07T00:34:00Z|dev=PMP-9855|site=PAC5|temp_c=67.7|pres_kpa=363.6|status=WARN
L064379,REJECT
L064380,ts=2025-02-06T15:03:06Z|dev=CMP-7324|site=BKK1|temp_c=1.0|pres_kpa=109.1|status=OK
L064381,ts=2025-03-08T13:50:00Z|dev=VLV-9856|site=ATL4|temp_c=77.4|pres_kpa=631.9|status=OK
L064382,ts=2025-03-31T09:20:36Z|dev=PMP-9865|site=SYD3|temp_c=79.9|pres_kpa=246.4|status=OK
L064383,ts=2025-02-20T02:30:00Z|dev=FAN-9745|site=IND7|temp_c=3.2|pres_kpa=527.7|status=WARN
L064384,ts=2025-04-22T19:47:32Z|dev=PMP-9365|site=PHX1|temp_c=74.3|pres_kpa=481.9|status=OK
L064385,ts=2025-02-13T14:18:00Z|dev=PMP-7670|site=TEX2|temp_c=40.1|pres_kpa=715.5|status=OK
L064386,ts=2025-03-13T17:21:00Z|dev=CMP-7016|site=SIN2|temp_c=46.8|pres_kpa=584.1|status=OK
L064387,ts=2025-03-02T19:46:35Z|dev=FAN-8517|site=NFL1|temp_c=40.9|pres_kpa=117.8|status=OK
L064388,ts=2025-02-19T09:46:51Z|dev=CMP-7840|site=MID9|temp_c=24.7|pres_kpa=695.5|status=WARN
L064389,ts=2025-05-02T13:35:33Z|dev=VLV-7757|site=ATH2|temp_c=8.3|pres_kpa=636.7|status=OK
