row_id,phonemes,src_phonemes
test_003296,pɑɹli,pɑli
test_003297,bɛst,best
test_003298,ɪnɔɡjʊɹeɪt,ɪnɔɡjəɹet
test_003299,əkø,əkɜ
test_003300,mʌni,mʌni
test_003301,stɹɔŋhoʊld,stɹɒŋhəʊld
test_003302,pɚsɛnt,pəsent
test_003303,ænəlaɪz,ænəlɑez
test_003304,ɡɑblɪn,ɡɒblɪn
test_003305,ʃɑɹdz,ʃɑdz
test_003306,fomətɪv,fomətəv
test_003307,bɪnaɪn,bɪnɑen
test_003308,ɡɹɑɡɹəm,ɡɹɒɡɹəm
test_003309,kɑnstɪtjut,kɔnstɪtjʉt
test_003310,wɪə̯ɹi,wɪɹi
test_003311,sɐʉl,soʊl
test_003312,tək,tɪk
test_003313,fʌndəmənt,fandəmənt
test_003314,aɪsəʊ̯ɡlɒs,aɪsəɡlɑs
test_003315,æɹəʉ,ɛɹɐʉ
test_003316,kɛəɹiz,kɛɹiz
test_003317,kɔntɹədɪktəɹi,kɒntɹədəktəɹi
test_003318,tidiəs,tidiəs
test_003319,dɔmɪtɹi,dɔɹmɪtɔɹi
test_003320,mɐʉ,məʊ
test_003321,əkskɹʉʃiæɪtəŋ,əkskɹʉʃiæɪtɪŋ
test_003322,tɔɹəs,toʊ̯ɹəs
test_003323,mænjʊəli,mænjuəli
test_003324,məkɑbɹə,məkɑb
test_003325,fe,fɛɚ
test_003326,æləʊz,æloʊz
test_003327,dɑevɜd͡ʒənt,daɪvɜd͡ʒənt
test_003328,ɹɪzɝv,ɹɪzɜv
test_003329,tufoʊld,tʉfɐʉld
test_003330,wʌndɚ,wʌndə
test_003331,ɛəɹiə,eɹiə
test_003332,ɑɡɑɹ,eɪɡə
test_003333,depjəti,dɛpjəti
test_003334,fɑɪ̯n,faɪ̯n
test_003335,tɹɑepɔd,tɹaɪpɒd
test_003336,d͡ʒiɔləd͡ʒi,d͡ʒiɒləd͡ʒi
test_003337,ʌnpɹesədentəd,ʌnpɹisədɛntəd
test_003338,jɑtsaɪt,jɑɹtsaɪt
test_003339,d͡ʒiɒləd͡ʒi,d͡ʒiɪɒləd͡ʒi
test_003340,litɚ,litə
test_003341,ɪkaɪnəʊdɜm,ɪkaɪnədɝm
test_003342,bɪheɪvjəɹəl,bɪheɪvjəɹəl
test_003343,wɒpə,wɑpɚ
test_003344,mɔktæɪl,mɑkteɪl
test_003345,sʌðɚn,sʌðən
test_003346,pɑləmɑləd͡ʒi,pɒləmɒləd͡ʒi
test_003347,kɹɛnəleɪt,kɹɛnɛleɪt
test_003348,pɑləsiz,pɒləsiz
test_003349,əlaɪnmənt,əlɑenmənt
test_003350,mɒnətɒnɪk,mɔnətɔnɪk
test_003351,ɡləʊɪŋ,ɡloʊɪŋ
test_003352,noʊbl̩ɪst,nəʊbl̩ɪst
test_003353,ɪəɹɪŋ,ɪəɹɪŋ
test_003354,kənvɜɹtɜɹ,kənvɜtə
test_003355,fɪɹfəli,fɪəfəli
test_003356,kɹɛm,kɹæm
test_003357,pɹɔbəbɪlɪstɪk,pɹɒbəbɪlɪstɪk
test_003358,pɒləsiz,pɒləsiz
test_003359,deɪlaɪt,deɪlaɪt
test_003360,pɹəfeʃənəl,pɹəfɛʃənəl
test_003361,wilhaʊs,wilhaʊs
test_003362,bɛɹɪŋ,bɛəɹɪŋ
test_003363,hɛn,hen
test_003364,ɹut,ɹʉt
test_003365,səvæ̝ɪə,sɚveɪ̯ɚ
test_003366,ɪmɜd͡ʒ,ɪmɝd͡ʒ
test_003367,pɑɹməʒɑnə,pɑmɪdʒɑnə
test_003368,bʊɹdən,bʊədən
test_003369,kotəsɒl,kotɪsɔl
test_003370,pɒsəbəl,pɒsəbəl
test_003371,fɔk,fɔɹk
test_003372,mizəlz,mizəlz
test_003373,dəlæɪ,dɪleɪ
test_003374,kæɹid,kæɹɪd
test_003375,ɑftəwɜd,æftɚwɝd
test_003376,luphoʊl,luphəʊl
test_003377,masəsɔɡə,mæsəsɔɡə
test_003378,ɡɹæn,ɡɹæn
test_003379,hɑɹtstɹɪŋz,hɑtstɹɪŋz
test_003380,pɛdəɡɒd͡ʒi,pɛdəɡɑd͡ʒi
test_003381,lɛŋkθənɪŋ,lɛŋkθənɪŋ
test_003382,mɒkteɪl,mɑkteɪl
test_003383,kənsɝvətɪv,kənsɜvətɪv
test_003384,sɛtɚ,sɛtə
test_003385,uk,uk
test_003386,sɛpəlkə,sɛpəlkɚ
test_003387,bɹiðɪŋ,bɹiðɪŋ
test_003388,spɛndθɹɪft,spɛndθɹɪft
test_003389,stʌbənnəs,stʌbɚnnəs
test_003390,boʊnz,bəʊnz
test_003391,tɛkstbʊk,tekstbʊk
test_003392,steɪtəs,steɪtəs
test_003393,əɹəʊbɪks,əɹoʊbɪks
test_003394,kɔnstɪtjʉt,kɑnstɪtjut
test_003395,sɪbəɹɪtɪk,sɪbəɹɪtɪk
test_003396,deəz,dez
test_003397,eɪmɒɹəl,eɪmɔɹəl
test_003398,olbiɪt,ɔlbiɪt
test_003399,mʌltɪvɝsl̩,mʌltɪvɜsl̩
test_003400,ɑltɝnətɪv,ɔltɜnətɪv
test_003401,kənfjuz,kənfjuz
test_003402,æmbɪɡjuəs,æmbɪɡjuəs
test_003403,twɛntiəθ,twɛntiəθ
test_003404,pɔŋ,pɔŋ
test_003405,pɹɒsəkjʉʃən,pɹɑsɪkjuʃən
test_003406,ɡɹæn,ɡɹɛn
test_003407,sæɪdəzəm,seɪdɪzəm
test_003408,səpoʊzɪŋ,səpəʊzɪŋ
test_003409,ðɛəɹəbaʊt,ðɛɹəbaʊt
test_003410,mɐmə,mɑmə
test_003411,ɹɪspɛktɪv,ɹɪspektɪv
test_003412,ɹəspɒnsəbələti,ɹɪspɑnsəbɪləti
test_003413,ɑməməntɛəɹiəm,ɑɹməməntɛɹiəm
test_003414,pɹaɪməɹi,pɹaɪməɹi
test_003415,ɑməd,ɑɹmɚd
test_003416,pɛdəɡɑd͡ʒi,pɛdəɡɒd͡ʒi
test_003417,hʌɪəʊsʌɪəmin,haɪəsaɪəmin
test_003418,ɔlɹaɪt,ɔlɹaɪt
test_003419,pɝ,pɜ
test_003420,pɔŋ,pɔŋ
test_003421,pæpɑɹdɛleɪ,pæpɑdɛleɪ
test_003422,təmɛɹəti,tɪmɛɹɪti
test_003423,njuɑns,njuɑns
test_003424,ɒɹeɪʃən,ɔɹeɪʃən
test_003425,sɪɹiəlaɪz,sɪəɹiəlaɪz
test_003426,tɑləɹəbl̩,tɒləɹəbl̩
test_003427,əɹɪd͡ʒɪnəl,əɹəd͡ʒənəl
test_003428,ɡlɔɹi,ɡloɹi
test_003429,led͡ʒɪslətɪv,lɛd͡ʒɪsleɪtɪv
test_003430,ɹɛpɹɪzɛnt,ɹepɹɪzent
test_003431,æməɹænθ,æməɹænθ
test_003432,pɔlɪtɪʃənz,pɑlətɪʃənz
test_003433,pɛpə,pɛpɚ
test_003434,ɔtəmeɪtɪd,ɔtəmeɪtɪd
test_003435,mɒθs,mɔθs
test_003436,koʊɪnsədənt,kəʊɪnsɪdənt
test_003437,blɛəz,blez
test_003438,twɝl,twøl
test_003439,nɑmɪneɪt,nɒmɪneɪt
test_003440,mənɑpsəni,mənɒpsəni
test_003441,ɛləmənts,ɛlɪmənts
test_003442,mɛntɔ,mento
test_003443,swɪt͡ʃbæk,swɪt͡ʃbæk
test_003444,sɪmetɹɪkəl,səmɛtrəkəl
test_003445,ɹed͡ʒəstə,ɹɛd͡ʒɪstə
test_003446,nɪɡəʉʃiæɪt,nəɡəʊʃieɪt
test_003447,stændɚdɪzeɪʃən,stændədɑezæɪʃən
test_003448,blɛnd,blænd
test_003449,sɜkəmstæns,sɜkəmstəns
test_003450,æməɹænθ,æməɹænθ
test_003451,skapjʊlə,skæpjəlɚ
test_003452,æsɪdoʊfɪlɪk,æsɪdəʊfɪlɪk
test_003453,mænjuəli,mænjʊəli
test_003454,wɜkpis,wɜɹkpis
test_003455,kəlɔmətə,kɪlɑmɪtəɹ
test_003456,nɛtɪzən,netɪzən
test_003457,əbd͡ʒɛktɪv,əbd͡ʒektəv
test_003458,kɹɒsəŋ,kɹɒsɪŋ
test_003459,steɪtəs,stæɪtəs
test_003460,jubɪkwɪtəs,jubɪkwɪtəs
test_003461,ɔtɪstɪk,ɔtɪstɪk
test_003462,kloʊðɪŋ,kləʊðɪŋ
test_003463,taɪɹoʊ,taɪɹəʊ
test_003464,ɪɹɪspɒnsəbli,ɪɹɪspɑnsəbli
test_003465,vɪʒʊəlaɪz,vɪʒuəlaɪz
test_003466,ɹəʉl,ɹoʊl
test_003467,viəkl̩z,viɪkl̩z
test_003468,mɪsɪntɜpɹɪt,mɪsɪntɝpɹɪt
test_003469,fləʊteɪʃən,floʊteɪʃən
test_003470,pɪnkʊʃn̩,pɪnkʊʃən
test_003471,ɪmpɜmɪəbəl,ɪmpɜmɪəbəl
test_003472,ɹɛd͡ʒɪstə,ɹed͡ʒɪstə
test_003473,piskipə,piskipɚ
test_003474,məʊlasɪz,məlæsɪz
test_003475,tɹaɪpɑd,tɹaɪpɒd
test_003476,pɒlɪtɪʃənz,pɔlɪtɪʃənz
test_003477,ɐnsøtənti,ʌnsɜtənti
test_003478,koɹɪspɑndəns,kɒɹɪspɒndəns
test_003479,mæsəsɔɡə,masəsɔɡə
test_003480,dɑtɪd,dɑɹtɪd
test_003481,ɹɛtəɹ,ɹɛtə
test_003482,oʊpənɚ,əʉpənə
test_003483,tɔk,tok
test_003484,kənɡlɑmɚət,kənɡlɒməɹɪt
test_003485,kɹæm,kɹæm
test_003486,dɪskɐst,dɪskʌst
test_003487,ɹəʊdənt,ɹoʊdənt
test_003488,kwɑlɪfɪkeɪʃənz,kwɒlɪfɪkeɪʃənz
test_003489,sɛpəɹæɪt,sɛpəɹeɪt
test_003490,lɪŋɡə,lɪŋɡɚ
test_003491,bɛlhɑp,bɛlhɒp
test_003492,teləkəmjʉtəŋ,teləkəmjʉtɪŋ
test_003493,ɪkskɹuʃieɪtɪŋ,əkskɹʉʃiæɪtɪŋ
test_003494,pɛɹədaɪm,pæɹədɑem
test_003495,fed,fed
test_003496,tɒksɪn,tɑksɪn
test_003497,nesəseɹəli,nɛsəsɛɹəli
test_003498,daɪkɒtəməs,dɑekɔtəməs
test_003499,ʌnkʌmftəbl̩,ʌnkʌmfɚtəbl̩
test_003500,kuθ,kuθ
test_003501,d͡ʒiɒləd͡ʒi,d͡ʒiɔləd͡ʒi
test_003502,wɪə̯ɹi,wiə̯ɹi
test_003503,mɐf,mʌf
test_003504,bleəz,blez
test_003505,kɔnfleɪks,kɔɹnfleɪks
test_003506,ɹəʉdənt,ɹɐʉdənt
test_003507,ɪntɝnmənt,ɪntɜnmənt
test_003508,sɝmɛt,sɜmɛt
test_003509,ɛɚweɪ,ɛəweɪ
test_003510,fəʉkəst,foʊkəst
test_003511,wɔmɪst,wɔɹmɪst
test_003512,skɛlətəl,skɛlɪtəl
test_003513,sækɹəlɪd͡ʒəs,sækɹəlɪd͡ʒəs
test_003514,səʊlləs,soʊlləs
test_003515,koɹtɪsɔl,kotɪsɔl
test_003516,θɪŋkə,θɪŋkɚ
test_003517,mʌnɪtəɹi,mɑnɪtɛɹi
test_003518,moʊdəs,məʉdəs
test_003519,aɪsɑsəliz,aɪsɒsəliz
test_003520,sɪləkɑn,sɪləkɒn
test_003521,njut,njʉt
test_003522,bidɑn,bidɒn
test_003523,huli,huli
test_003524,plʊəɹə,plʊɹə
test_003525,kɑstə,kɒstə
test_003526,daɪkɑtəmi,daɪkɒtəmi
test_003527,tæɪkəwæɪ,teɪkəweɪ
test_003528,sɐðəli,sʌðɚli
test_003529,wɑbəli,wɒbəli
test_003530,zaɪɡəʊt,zaɪɡoʊt
test_003531,səveɪə,səvæ̝ɪə
test_003532,antəʉld,ʌntəʊld
test_003533,nɑnəd͡ʒɪnɛriən,nɒnəd͡ʒɪnɛrɪən
test_003534,soʊl,səʉl
test_003535,wɝkmən,wɜkmən
test_003536,hæɹiə,hɛɹiə
test_003537,skwikəɹ,skwikə
test_003538,pælɚ,pælə
test_003539,fɛɚ,fɛə
test_003540,sɔb,sɔɹb
test_003541,pɹikəndɪʃən,pɹikəndɪʃən
test_003542,hupu,hupu
test_003543,ədvæns,ədvæns
test_003544,ɛkskəveɪtɚ,ɛkskəveɪtə
test_003545,dɪsəlaʊ,dɪsəlæɔ
test_003546,hoʊnd,həʊnd
test_003547,oɡənɑezæɪʃən,ɔɡənaɪzeɪʃən
test_003548,ɛnəmi,enəmi
test_003549,ɹɪzɜv,ɹɪzɝv
test_003550,pɛɹɪɡɹɪneɪʃn̩,pɛɹəɡɹəneɪʃən
test_003551,pɒləsiz,pɒləsiz
test_003552,kɹɒs,kɹɒs
test_003553,ɪnspɚeɪʃən,ɪnspəɹæɪʃən
test_003554,mɒnətəʊn,mɔnətəʉn
test_003555,fɑ̟ɪ̯nd,faɪ̯nd
test_003556,ænəlɒɡ,ænəlɔɡ
test_003557,pɹəd͡ʒɛktə,pɹəd͡ʒektə
test_003558,huɛvə,huɛvɚ
test_003559,æpəlusə,æpəlusə
test_003560,ɡɹæʊndbɹæɪkəŋ,ɡɹaʊndbɹeɪkɪŋ
test_003561,ʍɪpɚwɪl,wɪpəwɪl
test_003562,ɡɜd͡ʒiz,ɡɝd͡ʒiz
test_003563,kəɹeɪd͡ʒəs,kəɹæɪd͡ʒəs
test_003564,tɜmɪneɪtə,tɜmɪnæɪtə
test_003565,sɐðɘli,sɐðəli
test_003566,eəwæɪ,ɛɚweɪ
test_003567,ɹɛzəljuʃən,ɹɛzəluʃən
test_003568,ɹɒb,ɹɒb
test_003569,bəɹɒmɪtəɹ,bəɹɑmətɚ
test_003570,kənd͡ʒekt͡ʃə,kənd͡ʒɛkt͡ʃə
test_003571,bɑdz,bɑɹdz
test_003572,klɛvə,klɛvɚ
test_003573,mɑnətɑnɪk,mɒnətɒnɪk
test_003574,wɪðstʊd,wɪðstʊd
test_003575,ɡlɔɹi,ɡloɹi
test_003576,fɪkst͡ʃə,fɪkst͡ʃə
test_003577,wiə̯ɹi,wɪɹi
test_003578,ɹefəɹənsəz,ɹefəɹənsɪz
test_003579,kɑɹtun,kɑtun
test_003580,æmbɪɡjuəs,ɛmbəɡjʉəs
test_003581,ɹɛfəɹi,ɹɛfəɹi
test_003582,vɪzɪɹ,vɪzɪə
test_003583,ænəlɔɡ,ɛnəlɒɡ
test_003584,sɝkəmskɹɪpʃən,sɜkəmskɹɪpʃən
test_003585,ɹɪzɒlvd,ɹɪzɑlvd
test_003586,ɪnsaɪ̯t,ɪnsaɪ̯t
test_003587,d͡ʒoʊɹəm,d͡ʒɔɹəm
test_003588,ɹəʊtɪfə,ɹoʊtɪfɚ
test_003589,stæɪkhɐʉldə,steɪkhoʊldɚ
test_003590,əlʊəɹɪŋ,əlʊɹɪŋ
test_003591,əd͡ʒɔɪnɪŋ,əd͡ʒoɪnɪŋ
test_003592,bɪɡæn,bɪɡæn
test_003593,fɹoʊ,fɹəʊ
test_003594,pɹɔbəbɪlɪstɪk,pɹɑbəbɪlɪstɪk
test_003595,ɪvɒlv,ɪvɑlv
test_003596,kɹæɡzmɛn,kɹæɡzmən
test_003597,kəɹektli,kəɹɛktli
test_003598,hɒvə,hɔvə
test_003599,kɑstl̩,kɒstl̩
test_003600,sɪlæntɹəʊ,sɪlɑntɹoʊ
test_003601,diəʊ,dioʊ
test_003602,pɐf,pʌf
test_003603,weɪvəɹ,weɪvə
test_003604,ɪlektə,ɪlɛktə
test_003605,dɑekɔtəmi,daɪkɒtəmi
test_003606,ɛɡzɛmplə,ɛɡzɛmplɑɹ
test_003607,təɹeɪn,təɹæɪn
test_003608,æɹəʊ,ɛɹɐʉ
test_003609,ʃɔɹthænd,ʃɔthænd
test_003610,tʉfəʉld,tʉfɐʉld
test_003611,klɒt,klɑt
test_003612,sɪɡnɪt͡ʃə,sɪɡnət͡ʃə
test_003613,tɹaɪpɑd,tɹɑepɒd
test_003614,bed,bɛd
test_003615,dɑɹtɪd,dɑtɪd
test_003616,pɹəʊzɪt,pɹoʊzɪt
test_003617,mɒnətɒnɪk,mɒnətɒnək
test_003618,mɛʒəɹəbəl,meʒəɹəbəl
test_003619,ɹefəɹənsɪz,ɹɛfəɹənsɪz
test_003620,əmbɪtəɹ,ɪmbɪtə
test_003621,saɪteɪʃn̩,saɪteɪʃən
test_003622,mɑkteɪl,mɔktæɪl
test_003623,æntisoʊʃəl,æntisəʊʃəl
test_003624,pɑts,pɒts
test_003625,kəmpjutɚ,kəmpjutə
test_003626,əneməni,ənɛməni
test_003627,hɪɹoʊɪk,hɪɹəʊɪk
test_003628,eɹɪθimə,ɛɹɪθimə
test_003629,bɛnt͡ʃ,bent͡ʃ
test_003630,θoɹn,θɔn
test_003631,fɪniəl,fɪniəl
test_003632,pɹɒsɪkjuʃən,pɹɒsəkjʉʃən
test_003633,ɹɪspɔnsəbɪləti,ɹəspɒnsəbələti
test_003634,ʌntəʊld,antəʉld
test_003635,klɔt,klɒt
test_003636,mæmə,mɐmə
test_003637,əntəɡɹæɪt,ɪntəɡɹæɪt
test_003638,skul,skul
test_003639,sɝtɪfɪkeɪʃən,sɜtɪfɪkeɪʃən
test_003640,ætəmɪsɪti,ætəmɪsɪti
test_003641,ɹəneɪsəns,ɹɛnəsɑns
test_003642,teləkəmjʉtɪŋ,teləkəmjʉtəŋ
test_003643,pæɪtɹiət,peɪtɹiət
test_003644,sɛɡ,sæɡ
test_003645,abɪtəɹ,ɑbɪtəɹ
test_003646,hɛmpstə,hæmpstə
test_003647,ɪmpətɜbəbl̩,ɪmpəɹtɜɹbəbəl
test_003648,pɹɒm,pɹɑm
test_003649,ɛmpəɹə,empəɹə
test_003650,mɛtɹənoʊm,mɛtɹənəʊm
test_003651,skændələs,skændələs
test_003652,le,lɛɚ
test_003653,steɪkhəʊldə,stæɪkhəʉldə
test_003654,bɑɹk,bɑk
test_003655,taɪpɒɡɹəfi,taɪpɑɡɹəfi
test_003656,tɛmpɚət͡ʃɚ,tɛmpəɹət͡ʃə
test_003657,ɔltəkeɪʃn̩,ɔltɚkeɪʃən
test_003658,vɔləntɪə,vɑləntɪɹ
test_003659,kəʉl,kɐʉl
test_003660,kɪlɒmɪtə,kɪlɑmɪtəɹ
test_003661,weɪstland,wæestlɛnd
test_003662,bəʉ̯ɡəs,bəʊ̯ɡəs
test_003663,eəwæɪ,ɛəweɪ
test_003664,səɡnət͡ʃə,sɪɡnɪt͡ʃə
test_003665,ʃɑdz,ʃɑɹdz
test_003666,tufəʊld,tʉfəʉld
test_003667,ɹɪmɔɹə,ɹimɔɹə
test_003668,t͡ʃeɪ̯mbɚ,t͡ʃeɪ̯mbə
test_003669,le,lɛə̯
test_003670,ænti,ænti
test_003671,lɪbɚtiz,lɪbɪtiz
test_003672,skʌldʌɡəɹi,skʌldʌɡəɹi
test_003673,əblɪtəɹeɪtɪd,əblɪtəɹeɪtɪd
test_003674,pɑtɪkl̩,pɑɹtəkəl
test_003675,ɹədjʉsəz,ɹɪdjʉsɪz
test_003676,dioʊ,diəʊ
test_003677,aɪkɔ,aɪkɔɹ
test_003678,wɪðɚd,wɪðəd
test_003679,wɒpə,wɒpə
test_003680,tjubɜkjʊləʊsɪs,tʃʉbøkjəlɐʉsəs
test_003681,skul,skʉl
test_003682,tɑpɪks,tɒpɪks
test_003683,kənd͡ʒɛkt͡ʃɚ,kənd͡ʒɛkt͡ʃə
test_003684,səfɑes,səfaɪs
test_003685,ɡəfo,ɡəfɔ
test_003686,kɑɹtəlɪd͡ʒ,kɑtɪlɪd͡ʒ
test_003687,baɪə,baɪəɹ
test_003688,soʊl,sɐʉl
test_003689,dɒd͡ʒ,dɑd͡ʒ
test_003690,pɹikəndɪʃən,pɹikəndɪʃən
test_003691,kənɔnɪkəl,kənɒnəkəl
test_003692,moʊdəs,mɐʉdəs
test_003693,məʉdəs,mɐʉdəs
test_003694,səpɹɛʃən,səpɹeʃən
test_003695,sɪləkɒn,sɪləkɑn
test_003696,fomətəv,foɹmətɪv
test_003697,pɹəpəʉz,pɹəpəʊz
test_003698,beəli,bɛɹli
test_003699,lɑbz,lɒbz
test_003700,nɔtɪləs,nɔtɪləs
test_003701,ɐnsøtənti,ʌnsɝtənti
test_003702,ku,ku
test_003703,dɪskɹepənsi,dəskɹepənsi
test_003704,kuli,kʉli
test_003705,kɹɑsɪŋ,kɹɒsɪŋ
test_003706,loʊdz,ləʊdz
test_003707,klɛvənəs,klɛvɚnəs
test_003708,ød,ɜɹd
test_003709,ɔɡænzə,ɔɹɡænzə
test_003710,lɝkɚ,lɜkə
test_003711,melənən,melənɪn
test_003712,pɑləsiz,pɒləsiz
test_003713,plænɪt,plænət
test_003714,fɑstə,fæstɚ
test_003715,ɪlɛkt,ɪlɛkt
test_003716,best,bɛst
test_003717,fɹi,fɹi
test_003718,flɛʃlɑet,flæʃlaɪt
test_003719,tøbjələnt,tɝbjələnt
test_003720,klæmɚ,klæmə
test_003721,ʃeɪvə,ʃeɪvɚ
test_003722,ɡɹɪdlɒk,ɡɹɪdlɑk
test_003723,hæŋ,hæŋ
test_003724,tæmbɹə,tɪmbə
test_003725,ɹed͡ʒɪstə,ɹɛd͡ʒɪstɚ
test_003726,fjunəɹɛɹi,fjunəɹəɹi
test_003727,əljud,əlʉd
test_003728,hæŋ,hɛŋ
test_003729,ɡɹəʊn,ɡɹɐʉn
test_003730,sæɡ,sɛɡ
test_003731,dəfaɪl,dɪfaɪl
test_003732,pɹɑeməɹɪli,pɹaɪməɹəli
test_003733,ɹed͡ʒəstə,ɹɛd͡ʒɪstɚ
test_003734,ɪntəɡɹeɪt,ɪntəɡɹæɪt
test_003735,ʃoʊkeɪs,ʃəʊkeɪs
test_003736,d͡ʒɑp,d͡ʒɑɹp
test_003737,lɛkt͡ʃɚ,le̝kt͡ʃɘ
test_003738,kləʊðɪŋ,kloʊðɪŋ
test_003739,ɡæɡ,ɡæɡ
test_003740,moʊ,məʊ
test_003741,sækɹɪfɑesɪz,sækɹɪfaɪsɪz
test_003742,kɔmpjʊtæɪʃənəl,kɒmpjʊteɪʃənəl
test_003743,sɝfɪt,sɜfɪt
test_003744,ɜθʃaɪn,ɜɹθʃaɪn
test_003745,ɡɹɛn,ɡɹæn
test_003746,kɑz,kɑɹz
test_003747,spəʊlieɪʃn̩,spoʊlieɪʃən
test_003748,nəpɛnθi,nɪpɛnθi
test_003749,ɪmɝd͡ʒ,ɪmɜd͡ʒ
test_003750,læŋɡwəd,læŋɡwɪd
test_003751,ælbəm,ɛlbəm
test_003752,t͡ʃɑɹpi,t͡ʃɑpi
test_003753,bɔɪləɹpleɪt,bɔɪləpleɪt
test_003754,ɹɛd͡ʒɪstɹeɪʃən,ɹed͡ʒɪstɹæɪʃən
test_003755,kændɪdəsi,kændɪdəsi
test_003756,sævəd͡ʒ,sævɪd͡ʒ
test_003757,ɡɑdinjə,ɡɑɹdinjə
test_003758,teknɪkəl,tɛknɪkəl
test_003759,doʊnɚ,dəʊnə
test_003760,nɒstæld͡ʒə,nɑstæld͡ʒə
test_003761,əpis,əpis
test_003762,ɛnti,ænti
test_003763,ænəlɒɡ,ænəlɔɡ
test_003764,hæɡ,hæɡ
test_003765,uk,uk
test_003766,bodwok,bɔdwɔk
test_003767,ɪməʊʃənəl,ɪmoʊʃənəl
test_003768,ʌndɚsɝv,ɐndəsɜv
test_003769,æmbɪɡjʉəs,ɛmbəɡjʉəs
test_003770,ɪntɜpɹɪtə,ɪntɝpɹɪtɚ
test_003771,wɝʃɪpfl̩,wɜʃɪpfl̩
test_003772,ɹæspi,ɹɑspɪ
test_003773,ədvæns,ədvɑns
test_003774,flæɪvə,fleɪvə
test_003775,ɒbd͡ʒɛktɪv,əbd͡ʒektɪv
test_003776,kɐʉkənɐt,kəʉkənɐt
test_003777,pɑzɪtɪvɪzm,pɒzɪtɪvɪzm
test_003778,wɔblə,wɔɹbləɹ
test_003779,ədvæns,ədvɑns
test_003780,blɒɡ,blɑɡ
test_003781,ɪnfɔɹmd,ɪnfɔmd
test_003782,θoʊl,θəʊl
test_003783,nesəseɹəli,nɛsəsəɹɪli
test_003784,ɹaʊ̯nd,ɹaʊ̯nd
test_003785,kʌvəɹɪdʒ,kɐvəɹɪdʒ
test_003786,kɒləd͡ʒəz,kɑlɪd͡ʒɪz
test_003787,lɛvɚ,livə
test_003788,stɛɚ,ste
test_003789,vəʊsɪfəɹəs,voʊsɪfəɹəs
test_003790,kɹɒp,kɹɑp
test_003791,le̝kt͡ʃɘ,lɛkt͡ʃɚ
test_003792,hɔkə,hɔkɚ
test_003793,ɪnfɹəstɹʌkt͡ʃɚ,ɪnfɹəstɹɐkt͡ʃə
test_003794,ɐndəsɜv,ʌndɚsɝv
test_003795,lɛm,læm
test_003796,duli,dʒʉli
test_003797,bɜɹdz,bɜdz
test_003798,dɛpjəti,dɛpjəti
test_003799,ʌmpaɪəɹ,ɐmpɑeəɹ
test_003800,skaʊəɹɪŋ,skaʊɚɪŋ
test_003801,flæp,flɛp
test_003802,wɔmli,wɔɹmli
test_003803,ɛɡzɪstɛnʃəlɪzəm,ɛɡzəstɛntʃəlɪzəm
test_003804,kɔmpæɔnd,kɑmpaʊnd
test_003805,daɪkɑtəməs,daɪkɒtəməs
test_003806,djuəʊ,duoʊ
test_003807,ɛntisɐʉʃəl,æntisəʊʃəl
test_003808,ɑbvi,ɒbvi
test_003809,ɐnfosin,ʌnfɔɹsin
test_003810,ɔɹdɪnɛɹɪli,ɔdɪnæɹɪli
test_003811,e̝mpɘɹɘ,ɛmpəɹə
test_003812,ɹɛspəɹətɔɹi,ɹɪspɪɹətəɹi
test_003813,ʃɹɐɡ,ʃɹʌɡ
test_003814,kɒmpəzət,kɔmpəzɪt
test_003815,litə,litɚ
test_003816,kɒɹɪspɒndəns,koɹɪspɑndəns
test_003817,səʉl,səʊl
test_003818,eɡzɜpt,ɛɡzɜpt
test_003819,kænɪbəlaɪz,kænɪbəlɑez
test_003820,kəɹəʉsɪv,kəɹoʊsɪv
test_003821,e̝mpɘɹɘ,empəɹə
test_003822,ɹəvin,ɹəvin
test_003823,fəʊbiə,foʊbiə
test_003824,ɛnəlaɪz,ænəlɑez
test_003825,ɪnfɜm,ɪnfɜɹm
test_003826,pɹɛzəveɪʃən,pɹɛzɚveɪʃən
test_003827,ɪmpətjunɪti,ɪmpəɹtjunɪti
test_003828,lɪbɪtiz,lɪbɚtiz
test_003829,fe,fɛə
test_003830,faðəm,fæðəm
test_003831,stɒpt,stɑpt
test_003832,spɑɹkəl,spɑkəl
test_003833,tɹɑepɔd,tɹaɪpɑd
test_003834,æpləkæɪʃən,æplɪkeɪʃən
test_003835,pɹoʊɡɹæm,pɹəʊɡɹæm
test_003836,kɒt͡ʃɪnil,kɑt͡ʃɪniəl
test_003837,sʌbɑptɪməl,sʌbɒptɪməl
test_003838,ælbəm,ælbəm
test_003839,pɔpjəlæɪt,pɑpjəleɪt
test_003840,ælbəm,ælbəm
test_003841,eləmənt,ɛləmənt
test_003842,mɐʉ,moʊ
test_003843,ɪmbɔdi,ɪmbɒdi
test_003844,ɪlɛktə,ɪlɛktɚ
test_003845,ɪɹɛɡjəlɛɹɪti,ɪɹɛɡjʊlæɹɪti
test_003846,ɔlbiɪt,olbiɪt
test_003847,vjuə,vjuɚ
test_003848,bɛdɹum,bɛdɹum
test_003849,ænti,ænti
test_003850,hʊkə,hʊkɚ
test_003851,pɛɹəniəl,pɛɹoʊniəl
test_003852,fəʊkəst,fɐʉkəst
test_003853,ænəlɑez,ænəlaɪz
test_003854,diəti,diɪti
test_003855,ste,steə
test_003856,ɔɹdeɪnd,ɔdeɪnd
